,0
0,0.3044529879259778
1,0.7452217950433051
2,0.26372638225019984
3,0.3875710693401827
4,0.7046481330499952
5,0.6619528198988891
6,0.6407894715357969
7,0.42256868444821893
8,0.6042469797441581
9,0.20530637624635614
10,0.47315535304087025
11,0.5943037780250852
12,0.3291968255527747
13,0.6401619571946098
14,0.3780044076075372
15,0.7440409506365158
16,0.2773364743027337
17,0.3441590995803357
18,0.36738235200076985
19,0.44774084539887726
20,0.6260337123980495
21,0.29060893257623704
22,0.4398872507821481
23,0.6319925750185431
24,0.6729886678283277
25,0.7140991208062828
26,0.30380979099472205
27,0.6315577401665395
28,0.2043267730460644
29,0.7091059211970325
30,0.25241138943526736
31,0.7986600749395607
32,0.7294555869971742
33,0.7562954159719733
34,0.6080093350896885
35,0.35437795538562455
36,0.6835550930427028
37,0.44995519071919204
38,0.24181351227765957
39,0.5286311103279449
40,0.49626305085577593
41,0.6918617093090438
42,0.6649002707637374
43,0.20748124188139938
44,0.6379376029889138
45,0.4187515027104832
46,0.7107262385538733
47,0.45325624999375164
48,0.21922975621347807
49,0.40997556138920854
50,0.38978941710300363
51,0.23681708181325484
52,0.5585515372302867
53,0.4709808843168734
54,0.63646994222424
55,0.7422505645477016
56,0.4014557621713827
57,0.4910969146061202
58,0.5268048284412361
59,0.6212450471989579
60,0.5220124774743459
61,0.7284091847942105
62,0.5243487808643084
63,0.35118533256535117
64,0.7929215878160101
65,0.5377087965791216
66,0.6025823153506253
67,0.23203721013070988
68,0.2345598115343737
69,0.6889927146489987
70,0.7510932565547592
71,0.2912287616821334
72,0.45811131052983123
73,0.7119270714112138
74,0.2701913289679699
75,0.3937423306888639
76,0.7616484789216327
77,0.7906947686705914
78,0.7951485107819554
79,0.5817135016459323
80,0.5276891559866501
81,0.703731293560818
82,0.6549129634644668
83,0.6975214241569729
84,0.32546046477299384
85,0.2098076190786109
86,0.6391114929033224
87,0.665522063620849
88,0.5322469794102733
89,0.5592409149136595
90,0.693880123878577
91,0.20104720505823
92,0.27756333500481645
93,0.6615694059390318
94,0.7053872457343964
95,0.7123227437848925
96,0.48715961268163205
97,0.37590897936658096
98,0.7734533647919879
99,0.29401666114464986
100,0.2637110856139066
101,0.3257939028458352
102,0.24652019277941625
103,0.6190168540544547
104,0.4217798108668641
105,0.5852512817773836
106,0.6560994011619758
107,0.2225724789919974
108,0.2538663702245428
109,0.48905277282361853
110,0.3546084445388853
111,0.38648261577573206
112,0.4215933615126528
113,0.4106591670427705
114,0.2926400181914414
115,0.5481649826318253
116,0.5324895433221033
117,0.46878159908800837
118,0.7336576038105014
119,0.34749702061108245
120,0.6195312602044001
121,0.6917500586100284
122,0.7489046017776957
123,0.37178551031946266
124,0.3833181958757581
125,0.7813208976985984
126,0.47621561767491594
127,0.26102816236599485
128,0.21652976643151756
129,0.5295146269192781
130,0.3598933744635844
131,0.7828275321766869
132,0.6028890487077692
133,0.34143842972289984
134,0.3591014372175212
135,0.6017730514177803
136,0.34039103941015914
137,0.627916297315477
138,0.5069859392305317
139,0.46525053800100113
140,0.5191104662132552
141,0.6962615576955333
142,0.24573535373375954
143,0.30551943110896496
144,0.6385991895364166
145,0.5960022404083078
146,0.7559178926840202
147,0.6542993853549978
148,0.4615361308194263
149,0.3553658611231776
150,0.7935594505730847
151,0.6041381753168253
152,0.2863703037590893
153,0.4760235908584554
154,0.4408810313844825
155,0.49545759553604973
156,0.3724688546897258
157,0.4502179576143946
158,0.21640429980803402
159,0.6522946384436044
160,0.6202589193191657
161,0.7609562773127247
162,0.6676932196478261
163,0.4990918237898561
164,0.31050001526419035
165,0.5958393963890543
166,0.2821753832438701
167,0.5657956108444652
168,0.3203861844911315
169,0.373015703955314
170,0.5534950936115826
171,0.7275131149025702
172,0.31531376041748516
173,0.7445398519494706
174,0.3840779271807172
175,0.48514901286811485
176,0.30106700872366465
177,0.46761200638570055
178,0.4786149197666427
179,0.26083651123278995
180,0.3529197852069219
181,0.7290330862606895
182,0.39822054029382614
183,0.27704617201342385
184,0.7693521491305735
185,0.6891218236470188
186,0.20876193968751566
187,0.5495139800560332
188,0.3160648385518932
189,0.5182203565171052
190,0.2581693443396194
191,0.5268444137563605
192,0.4766695927647319
193,0.45542480065845437
194,0.7654221079924692
195,0.6698287279555728
196,0.7103663020956468
197,0.49685056148960194
198,0.22863105810448037
199,0.3768876581324522
200,0.43384201056964633
201,0.49532815899099836
202,0.5494576622664356
203,0.3795815757470168
204,0.7338950340930681
205,0.5493781708445202
206,0.6605665546165717
207,0.759675222493605
208,0.5117123482635297
209,0.2924630408310168
210,0.5069282737911557
211,0.4204146068044179
212,0.5086357206686878
213,0.630557937743963
214,0.28267210926305325
215,0.795159194698466
216,0.4417992639157813
217,0.7030845105848622
218,0.2968471133986256
219,0.6956010284189786
220,0.3873707958192545
221,0.3836408136379915
222,0.3044478210404993
223,0.5827400559806266
224,0.7742447133698489
225,0.35220366867307307
226,0.3356888401559769
227,0.4127545344167879
228,0.38599752051482594
229,0.7752161389204131
230,0.6565395473898197
231,0.3024008158951528
232,0.4212603263966518
233,0.6669876582011889
234,0.23220988685281152
235,0.5061514128159251
236,0.2348931805803935
237,0.3616096791011226
238,0.6210290116837873
239,0.7929866234133427
240,0.6864512839703472
241,0.3660602765509116
242,0.7029128323738196
243,0.6178185478487421
244,0.5976422760606147
245,0.43075755932615495
246,0.793634836407497
247,0.5262185947821536
248,0.7988832447061118
249,0.6298436666374332
250,0.43438330339495723
251,0.47930352438159857
252,0.4255033937252273
253,0.46959873949603853
254,0.29826928215435705
255,0.5845116848909004
256,0.6733276950453082
257,0.6119300520810294
258,0.7623328665103661
259,0.5003809795995011
260,0.7686147550171933
261,0.6636451410040627
262,0.37853274748067467
263,0.7718708043427502
264,0.43343977112038523
265,0.6914963617161625
266,0.5645796547499845
267,0.7494614910738875
268,0.4084085052948776
269,0.630771428557529
270,0.27638745402564063
271,0.3698202936740462
272,0.593768269550632
273,0.7811313710147958
274,0.44847296251594215
275,0.4350665526442668
276,0.23696619435462205
277,0.6337920357027462
278,0.21622526450783003
279,0.6778462976397874
280,0.3632056553752414
281,0.35171682683029015
282,0.4329504486952184
283,0.20968224367028224
284,0.7626315918032289
285,0.7054609501817903
286,0.7633424657373602
287,0.638294150394848
288,0.6127948492569973
289,0.7752038383468212
290,0.3291753673134301
291,0.5040647844109072
292,0.5708597923780014
293,0.23705415001114033
294,0.4149608012621867
295,0.49033493840048803
296,0.6837570675592066
297,0.2929280886313373
298,0.49583222167340985
299,0.22648836779080522
300,0.36912058017773736
301,0.46300938709003575
302,0.4693408608870763
303,0.5333857304476057
304,0.7702596578059075
305,0.732572736459969
306,0.7237932079333478
307,0.2556672238523202
308,0.21833781155259996
309,0.3219500517022778
310,0.2362349088256883
311,0.45263070671602373
312,0.6081137045359999
313,0.4903196232298893
314,0.3583186041055003
315,0.6097188073255786
316,0.3975415107073612
317,0.636900441377684
318,0.5617860443166905
319,0.4797536401445876
320,0.7895704899784961
321,0.7891490716865788
322,0.2869805671539751
323,0.28077284263580826
324,0.7047010175258017
325,0.5830749542434435
326,0.7823078606301381
327,0.25537762997306496
328,0.5096282949660932
329,0.7316036966236059
330,0.4622620707136119
331,0.3179166984332238
332,0.7133942866336198
333,0.7373012013382736
334,0.6924658615084884
335,0.3338382881106286
336,0.6403917834939978
337,0.5508216155827532
338,0.516943533252634
339,0.398525704527236
340,0.5897344964130833
341,0.6953956068227423
342,0.6657904124580738
343,0.2578306891404739
344,0.7582123985452698
345,0.3191233685843741
346,0.6896770653656555
347,0.7611770535647078
348,0.27805922834553326
349,0.6724306953358559
350,0.7777033731229193
351,0.27987580437934434
352,0.6807486382962284
353,0.699599085511681
354,0.7408850960183735
355,0.5877584141736567
356,0.5101624259380669
357,0.40655538324130597
358,0.46038090232642015
359,0.3342067942957364
360,0.7844359730923065
361,0.2920123154851982
362,0.41683806749533475
363,0.5571070767437786
364,0.6803817552469479
365,0.45455203721415915
366,0.5003444880903393
367,0.6148645825237784
368,0.7631200552024369
369,0.2540230341753233
370,0.6764916345324232
371,0.24542220840498516
372,0.42773527978881376
373,0.42423920513377245
374,0.24009379124451652
375,0.5549180977395102
376,0.29658284787147066
377,0.5728151649150114
378,0.4202640787371863
379,0.6283578289597617
380,0.5348639998523409
381,0.5750938571942101
382,0.5430368629351376
383,0.3869882405038477
384,0.45223243389216994
385,0.4955087314162795
386,0.3606602168624864
387,0.4015531826364124
388,0.7774655549228617
389,0.2890389757925135
390,0.6744705806951609
391,0.24411934147402553
392,0.2399203963131389
393,0.3882863219848499
394,0.7158882245894476
395,0.7344133194274123
396,0.21222432718126058
397,0.38072144376918604
398,0.4422681028954371
399,0.4833017839226553
400,0.5096380368616069
401,0.6131287842899238
402,0.2934258994490514
403,0.23934498670821303
404,0.7924898551444712
405,0.493392942876953
406,0.6858337097665657
407,0.3794575482797981
408,0.6206739363782964
409,0.7720608792196657
410,0.43302360751914915
411,0.6675228904388
412,0.6211850615112546
413,0.5267096672790222
414,0.7119283404539842
415,0.39140929727488705
416,0.7540423332261228
417,0.4553630811924964
418,0.21755061624074884
419,0.7135096797083693
420,0.4635630985112654
421,0.334987064356997
422,0.37076583753608044
423,0.26294604403316696
424,0.3361688827569169
425,0.7784652566356831
426,0.7086539592121894
427,0.4479274593937083
428,0.34932785765589747
429,0.6931406082900162
430,0.7450964237489557
431,0.34213713982860255
432,0.5834006822856068
433,0.7563708331620604
434,0.5079362182697331
435,0.5336962042521374
436,0.5673774478723771
437,0.7671924782688553
438,0.3380387635067267
439,0.6035670398518672
440,0.22064495403520687
441,0.6743873259368525
442,0.780649250383719
443,0.4350946415980233
444,0.31699017307887606
445,0.37065470997266814
446,0.22083203747766664
447,0.3957368986039266
448,0.5370008992884168
449,0.5511219128968272
450,0.3735141461895022
451,0.4470986601223271
452,0.6624829071441944
453,0.3007006064799381
454,0.6941218529632189
455,0.3285964864954414
456,0.35655309376520516
457,0.7451082955770982
458,0.7678630455853674
459,0.7197781793547833
460,0.5534376689424145
461,0.20145275389897305
462,0.6879773407739654
463,0.4620573568599514
464,0.4592489027806714
465,0.6399584309008509
466,0.4121020099210504
467,0.2860759542777458
468,0.390118932536226
469,0.29175605093691837
470,0.630138345133261
471,0.3610113005555543
472,0.4893299239159734
473,0.5754907663426208
474,0.25526467240715384
475,0.3292843486212623
476,0.748606867526818
477,0.6303971182513475
478,0.625130392446833
479,0.7713131302267069
480,0.3585698050903846
481,0.2540734233814631
482,0.3801378338100565
483,0.47008319960021083
484,0.44700278902060386
485,0.6772675912288282
486,0.7894853755677609
487,0.7865431472462832
488,0.7882820232128731
489,0.32729952687252073
490,0.3503945231627019
491,0.495746867611071
492,0.601651731578713
493,0.3460990221415057
494,0.22945542515683182
495,0.3734269999686397
496,0.33006990405480235
497,0.683128969349027
498,0.34600286635216315
499,0.2899114300622462
